year,ikt_ID,jkt_ID,ijkt_ID,i2jkt_ID,exposure,count
2002,1172,3410,23813,27349,57,1
2002,1265,4,127,29142,1,0
2002,1265,221,5402,29143,3,0
2002,1265,265,6378,29144,2,0
2002,1265,267,6600,29145,1,0
2002,1265,523,11790,29146,1,0
2002,1265,754,16330,29147,1,0
2002,1265,930,19466,29148,1,0
2002,1265,1172,23745,29149,4,0
2002,1265,1769,25135,29150,1,0
2002,1265,1826,25136,29151,1,0
2002,1265,1862,25137,29152,1,0
2002,1265,1871,25138,29153,1,0
2002,1265,2013,25139,29154,3,0
2002,1265,2325,25142,29155,1,0
2002,1265,2539,25143,29156,1,0
2002,1265,2986,25146,29157,2,0
2002,1265,3018,25147,29158,1,0
2002,1265,3036,25149,29159,4,0
2002,1265,3273,25150,29160,3,0
2002,1265,3285,25151,29161,1,0
2002,1265,3402,25152,29162,3,0
2002,1337,1,30,30573,25,0
2002,1337,4,128,30575,49,0
2002,1337,144,3852,30583,58,0
2002,1337,221,5403,30594,55,0
2002,1337,265,6379,30602,49,1
2002,1337,267,6610,30604,86,1
2002,1337,324,8007,30606,39,0
2002,1337,378,8945,30608,32,0
2002,1337,494,11242,30611,52,0
2002,1337,523,11791,30613,161,0
2002,1337,754,16331,30616,53,0
2002,1337,787,16955,30627,5,0
2002,1337,886,18571,30631,72,0
2002,1337,930,19471,30633,29,0
2002,1337,1172,23746,30644,142,0
2002,1337,1265,25133,30646,3,0
2002,1337,1369,26202,30647,47,0
2002,1337,1377,26210,30655,178,0
2002,1337,1386,26214,30659,123,1
2002,1337,1769,26230,30675,23,0
2002,1337,1826,26238,30683,31,0
2002,1337,1862,26250,30694,77,0
2002,1337,1871,26252,30696,69,2
2002,1337,2013,26258,30701,74,1
2002,1337,2081,26260,30703,11,0
2002,1337,2125,26266,30709,76,0
2002,1337,2213,26269,30711,37,0
2002,1337,2325,26271,30713,140,0
2002,1337,2539,26285,30726,66,1
2002,1337,2810,26287,30728,78,0
2002,1337,2962,26289,30730,110,1
2002,1337,2972,26291,30732,12,0
2002,1337,2986,26293,30734,133,1
2002,1337,3018,26296,30737,113,0
2002,1337,3032,26298,30739,42,0
2002,1337,3036,26302,30743,60,0
2002,1337,3273,26311,30751,54,0
2002,1337,3285,26313,30753,84,0
2002,1337,3402,26316,30756,105,0
2002,1337,3410,26318,30758,74,0
2002,1369,1,32,31291,25,0
2002,1369,4,130,31293,49,0
2002,1369,144,3861,31301,59,1
2002,1369,221,5412,31312,55,0
2002,1369,265,6382,31320,48,0
2002,1369,267,6615,31322,85,0
2002,1369,324,8010,31324,39,0
2002,1369,378,8948,31326,32,0
2002,1369,494,11245,31329,52,0
2002,1369,523,11794,31331,161,0
2002,1369,754,16339,31334,53,0
2002,1369,787,16956,31345,5,0
2002,1369,886,18573,31349,72,0
2002,1369,930,19475,31351,29,0
2002,1369,1172,23750,31362,143,1
2002,1369,1265,25134,31364,3,0
2002,1369,1337,26202,31365,64,0
2002,1369,1377,26661,31373,178,0
2002,1369,1386,26665,31377,122,0
2002,1369,1769,26681,31393,24,1
2002,1369,1826,26689,31401,31,0
2002,1369,1862,26701,31412,78,1
2002,1369,1871,26703,31414,67,0
2002,1369,2013,26708,31419,73,0
2002,1369,2081,26710,31421,11,0
2002,1369,2125,26716,31427,76,0
2002,1369,2213,26719,31429,37,0
2002,1369,2325,26721,31431,140,0
2002,1369,2539,26734,31444,65,0
2002,1369,2810,26736,31446,78,0
2002,1369,2962,26738,31448,109,0
2002,1369,2972,26740,31450,12,0
2002,1369,2986,26742,31452,133,1
2002,1369,3018,26745,31455,113,0
